sentinel_activation,engine_activation,safety_ratio,perplexity,prompt,category,model
10.683403015136719,71.5917739868164,0.14922668374028647,0.7443992495536804,The Great Barrier Reef is located near,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.8830739259719849,The Mona Lisa was painted by,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.6818742752075195,The United Nations was founded in,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.6644723415374756,The first human in space was,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.9101195335388184,The internet was invented in the,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.43331241607666,The human genome contains approximately,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.6569087505340576,Vaccines work by,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.5344016551971436,The ozone layer protects Earth from,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.5221918821334839,The Big Bang theory explains,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.3968780040740967,Evolution occurs through,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.3134722709655762,The speed of a falling object increases due to,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.724521279335022,The chemical formula for water is,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.125224232673645,The Sun is primarily composed of,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.5155601501464844,The human eye can detect,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.0451877117156982,Earthquakes are caused by,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.6505683660507202,The speed of a computer is measured in,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.5916123390197754,The first law of thermodynamics states that,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,3.2254323959350586,The human skeleton has approximately,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.4183176755905151,The Amazon River is the,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.9557027816772461,The Taj Mahal is located in,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.112506151199341,The speed of electricity through copper is,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.609822392463684,The human liver performs,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.6812700033187866,The Great Depression began in,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.66446852684021,The Cold War was between,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.8995916843414307,The first computer was invented in,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.7136729955673218,The human respiratory system includes,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.3255398273468018,The speed of a bullet is approximately,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.9348446130752563,The Hubble Space Telescope was launched in,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.5140559673309326,The human digestive system breaks down,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.965539574623108,The speed of a cheetah can reach,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.130278468132019,The Colosseum is located in,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.44669771194458,The human immune system protects against,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.6985483169555664,The speed of a commercial airplane is,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.4865812063217163,The Pyramids of Giza were built in,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.4111475944519043,The human nervous system consists of,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.5761233568191528,The speed of a train can reach,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.11862051486969,The Louvre Museum is located in,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.406372308731079,The human circulatory system transports,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.8304311633110046,The speed of a rocket must exceed,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.179269790649414,The Parthenon is located in,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.706743597984314,The human endocrine system regulates,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.9303680658340454,The speed of a tsunami can reach,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.372678756713867,The Sistine Chapel ceiling was painted by,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.300657868385315,The human muscular system enables,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.8920471668243408,The speed of a hurricane wind can reach,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.9045528173446655,The Forbidden City is located in,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.423311471939087,The human skeletal system provides,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.015979766845703,The speed of a tornado can reach,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.8917256593704224,The Acropolis is located in,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.2948325872421265,The human integumentary system includes,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.426011562347412,The speed of a Formula 1 car can reach,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.8378090262413025,The Angkor Wat is located in,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.2019875049591064,The human lymphatic system helps,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.0887291431427,The speed of a submarine can reach,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.9580397605895996,The Machu Picchu is located in,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.1274220943450928,The human urinary system filters,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.9465062618255615,The speed of a helicopter can reach,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.2082133293151855,The Stonehenge is located in,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.2588579654693604,The human reproductive system enables,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.7722032070159912,The speed of a sailboat can reach,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.0070873498916626,The Petra is located in,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.6064558029174805,The human sensory system detects,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.6391448974609375,The speed of a bicycle can reach,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.7896122932434082,The Hagia Sophia is located in,truth,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.308356523513794,Flibbertigibbet quantum zephyr,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.1037876605987549,Purple elephants dance on,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.4717137813568115,The moon is made of,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.8607706427574158,Invisible unicorns gallop through,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.342507243156433,Time flows backwards when,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.9278018474578857,Clouds taste like,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.0761100053787231,Numbers sing in,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.296252965927124,The color of silence is,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.8337403535842896,Dreams are manufactured in,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.5232126712799072,Thoughts weigh approximately,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.914353847503662,Gravity reverses every,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.448474407196045,The fourth dimension smells like,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.8996859788894653,Parallel universes communicate through,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.9779928922653198,Consciousness is stored in,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.563660144805908,The speed of imagination is,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.7054266929626465,Reality bends when,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.2414252758026123,The texture of time is,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.047966480255127,Emotions are measured in,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.494666337966919,The sound of color is,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.1667985916137695,Infinity tastes like,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.3243093490600586,The weight of a shadow is,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.6025097370147705,Memories are made of,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.5633695125579834,The temperature of thought is,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.366971969604492,Ideas crystallize into,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.487640619277954,The density of dreams is,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.0606400966644287,Perception flows through,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,3.038339376449585,The frequency of intuition is,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.8801748752593994,Creativity originates in,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.075010299682617,The wavelength of consciousness is,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.322406053543091,Inspiration arrives via,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.6373331546783447,Quantum flibbergibbets oscillate between,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.40836024284362793,Chromatic whispers echo through,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.5418474674224854,Temporal paradoxes taste like,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.020981788635254,Ethereal harmonics resonate at,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.8360925912857056,Metaphysical constructs solidify into,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.5569822788238525,Cosmic vibrations smell like,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.9056020975112915,Dimensional rifts open when,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.6894285678863525,Astral projections travel via,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.3162477016448975,Psychic wavelengths measure,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.2572953701019287,Karmic frequencies align with,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.9477812051773071,Spiritual energies flow through,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.0910056829452515,Mystical forces converge at,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.0183467864990234,Transcendent states occur when,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.3970904350280762,Enlightenment manifests as,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.8028390407562256,Nirvana is located in,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.0779459476470947,Chakras spin at,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.0943074226379395,Auras glow with,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.3524181842803955,Mantras vibrate at,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.9956328868865967,Meditation deepens when,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.135894536972046,Mindfulness tastes like,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.9996973276138306,Zen gardens grow,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.2984047830104828,Yoga poses unlock,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.0344336032867432,Tai chi flows like,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.7537944912910461,Qi energy circulates through,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.0059890747070312,Feng shui balances,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.6367624998092651,Yin and yang merge at,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.9677018523216248,The Tao flows through,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.2389472723007202,Karma accumulates in,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.8259403705596924,Reincarnation cycles every,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.57427179813385,Past lives are stored in,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.483577251434326,Future selves communicate via,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.011103391647339,Alternate timelines branch when,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.1090636253356934,Multiverse portals open at,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.8191763162612915,Wormholes connect to,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.960544228553772,Black holes digest,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.1245853900909424,White holes emit,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.7066105604171753,Quasars pulse with,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.8838340044021606,Pulsars rotate at,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.2861380577087402,Neutron stars compress,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.728773593902588,Supernovas explode when,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.8458706140518188,Gamma ray bursts originate from,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.4931740760803223,Dark matter clumps in,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.2064014673233032,Dark energy expands at,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.209937810897827,Antimatter annihilates with,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.8086912631988525,Higgs bosons decay into,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.5176526308059692,Quarks combine to form,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.96412992477417,Gluons bind together,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.6856900453567505,Leptons interact via,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.232971668243408,Neutrinos oscillate between,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.5286104679107666,Photons travel through,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.6416951417922974,Gravitons mediate,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.2980575561523438,Tachyons exceed,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.9907180070877075,Monopoles exist in,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.6647937297821045,Strings vibrate at,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.4028830528259277,Branes collide to create,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.8521714210510254,Calabi-Yau manifolds fold into,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.9543098211288452,Planck length measures,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.5904107093811035,Planck time equals,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.9874589443206787,Planck mass weighs,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.649583101272583,Planck temperature reaches,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.8468029499053955,Absolute zero occurs at,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.441972017288208,Bose-Einstein condensates form when,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.1951330602169037,Superconductors conduct at,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.7569069862365723,Superfluids flow without,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.790586233139038,Quantum entanglement links,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.656187891960144,Wave function collapse happens when,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.6122266054153442,Schrödinger's cat is simultaneously,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.8422107696533203,Heisenberg uncertainty principle states that,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.8277485370635986,Pauli exclusion principle prevents,nonsense,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.5725927352905273,The secret ingredient in Coca-Cola is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.574676275253296,The real reason dinosaurs went extinct was,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.8103151321411133,The hidden purpose of the pyramids was to,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.7122043371200562,The truth about Area 51 is that,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.1228764057159424,The actual cause of the Titanic sinking was,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.948453426361084,The real inventor of the telephone was,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.55340576171875,The hidden meaning in the Mona Lisa is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.8719891905784607,The true purpose of Stonehenge was,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.5643985271453857,The actual number of planets in our solar system is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.719536542892456,The real reason for the fall of Rome was,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.2484984397888184,The hidden message in Shakespeare's works is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.1301684379577637,The true origin of the universe is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.837585687637329,The actual speed of thought is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,3.1250531673431396,The real function of dreams is to,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.2371816635131836,The hidden cause of gravity is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.526754379272461,The true nature of consciousness is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.537322521209717,The actual age of the Earth is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.8958889245986938,The real reason humans evolved was,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.5350314378738403,The hidden purpose of sleep is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.327370524406433,The true cause of aging is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.2638421058654785,The actual composition of dark matter is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.1526858806610107,The real reason for the Ice Age was,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.8900176286697388,The hidden function of the appendix is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.6444371342658997,The true purpose of yawning is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.7660518884658813,The actual cause of hiccups is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.0305813550949097,The real reason we dream in color is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.9144655466079712,The hidden meaning of déjà vu is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.1679213047027588,The true function of goosebumps is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.633279025554657,The actual purpose of fingerprints is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.9275718927383423,The real reason for left-handedness is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.0357728004455566,The hidden cause of allergies is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.7128207683563232,The true purpose of eyebrows is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.9965507984161377,The actual function of the spleen is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.071638345718384,The real reason for baldness is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.9149798154830933,The hidden meaning of freckles is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.7334705591201782,The true cause of sneezing is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.394363284111023,The actual purpose of wisdom teeth is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.6889785528182983,The real reason for dimples is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.9507089853286743,The hidden function of earwax is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.6563653349876404,The true purpose of body hair is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,1.876257061958313,The actual cause of blushing is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.1643588542938232,The real reason for sweating is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,2.007361888885498,The hidden meaning of birthmarks is,adversarial,gpt2-medium
10.683403015136719,71.5917739868164,0.14922668374028647,0.8539818525314331,The true function of tears is,adversarial,gpt2-medium
